city, state_id, state_name, county, longitude, latitude, zips, fips id
Addison,NY,New York,Steuben,42.1063,-77.232,14801,1840004556
Accord,NY,New York,Ulster,41.7972,-74.2319,12404,1840004702
Candor,NY,New York,Tioga,42.2284,-76.3366,13743,1840004671
Slaterville Springs,NY,New York,Tompkins,42.3956,-76.3505,14881,1840034007
Dobbs Ferry,NY,New York,Westchester,41.0127,-73.8698,10522,1840004952
Delhi,NY,New York,Delaware,42.2786,-74.915,13753,1840004624
Monticello,NY,New York,Sullivan,41.6519,-74.6874,12701,1840004791
East Branch,NY,New York,Delaware,41.9884,-75.1338,13756,1840033873
Croghan,NY,New York,Lewis,43.8947,-75.3914,13327,1840004141
Ossining,NY,New York,Westchester,41.1609,-73.8712,10562,1840004937
North Creek,NY,New York,Warren,43.6935,-73.9844,12853,1840026145
Woodmere,NY,New York,Nassau,40.6374,-73.7219,11581 11598 11516,1840005284
Medford,NY,New York,Suffolk,40.822,-72.9859,11763,1840005043
Newark Valley,NY,New York,Tioga,42.2229,-76.1867,13811,1840004666
Hamburg,NY,New York,Erie,42.7233,-78.8348,14075 14010,1840004385
North Rose,NY,New York,Wayne,43.1872,-76.8864,14516,1840026167
Avon,NY,New York,Livingston,42.9129,-77.7464,14414,1840004428
Hillside Manor,NY,New York,Nassau,40.7504,-73.6729,11040,1840033995
Lake Mohegan,NY,New York,Westchester,41.3165,-73.8475,10547,1840004923
Cohocton,NY,New York,Steuben,42.4999,-77.4999,14826,1840004561
Morrisonville,NY,New York,Clinton,44.6922,-73.5505,12962,1840004038
Brier Hill,NY,New York,St. Lawrence,44.5314,-75.6627,13614,1840034017
Glen Head,NY,New York,Nassau,40.845,-73.618,11545,1840005259
New York Mills,NY,New York,Oneida,43.1007,-75.2932,13417,1840004207
Great Bend,NY,New York,Jefferson,44.0197,-75.7077,13643 13619,1840004109
Colton,NY,New York,St. Lawrence,44.5593,-74.9433,13625,1840025336
South Dayton,NY,New York,Cattaraugus,42.3628,-79.051,14138,1840004596
Twin Lakes Village,NY,New York,Westchester,41.2993,-73.5698,10590,1840033974
Billington Heights,NY,New York,Erie,42.7862,-78.6237,14052,1840004374
Pine Bush,NY,New York,Orange,41.6094,-74.2966,12566,1840004860
Middletown,NY,New York,Orange,41.4458,-74.4228,10940,1840000585
Lindenhurst,NY,New York,Suffolk,40.6858,-73.371,11757,1840005122
Holcomb,NY,New York,Ontario,42.8991,-77.4244,14469 14443,1840034027
Geneseo,NY,New York,Livingston,42.799,-77.8095,14454,1840004422
Little Valley,NY,New York,Cattaraugus,42.2494,-78.7988,14755,1840004592
Philmont,NY,New York,Columbia,42.2477,-73.6463,12565,1840004631
Port Dickinson,NY,New York,Broome,42.1363,-75.8936,13901,1840004660
Victor,NY,New York,Ontario,42.982,-77.4097,14564,1840004414
Brookhaven,NY,New York,Suffolk,40.7793,-72.9107,11719,1840005023
Lynbrook,NY,New York,Nassau,40.6579,-73.6742,11563,1840005304
Maybrook,NY,New York,Orange,41.4881,-74.2131,12543,1840004873
Schenectady,NY,New York,Schenectady,42.8025,-73.9276,12305 12304 12307 12308 12301 12325 12345,1840000395
Mastic,NY,New York,Suffolk,40.8095,-72.8478,11950,1840005090
Port Ewen,NY,New York,Ulster,41.9048,-73.9776,12466 12417 12487,1840004711
Phoenicia,NY,New York,Ulster,42.079,-74.309,12464,1840004708
New Woodstock,NY,New York,Madison,42.8484,-75.8544,13122,1840033923
Cairo,NY,New York,Greene,42.3053,-74.0101,12413,1840004641
Argyle,NY,New York,Washington,43.2363,-73.4907,12809,1840004181
Buffalo,NY,New York,Erie,42.9016,-78.8487,14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14231 14233 14240 14241 14260 14263 14264 14265 14267 14269 14270 14272 14273 14276 14280,1840000386
Newburgh,NY,New York,Orange,41.5037,-74.0205,12550 12551 12552,1840000586
Rushford,NY,New York,Allegany,42.389,-78.2523,14777,1840025497
Weston Mills,NY,New York,Cattaraugus,42.0752,-78.3727,14760 14788,1840004587
West Bay Shore,NY,New York,Suffolk,40.7079,-73.2719,11706,1840005110
Hartwick,NY,New York,Otsego,42.6586,-75.0611,13348,1840025468
Vails Gate,NY,New York,Orange,41.4588,-74.0534,12553 12584,1840004863
Walden,NY,New York,Orange,41.5603,-74.1879,12586,1840004880
Roslyn,NY,New York,Nassau,40.7991,-73.6491,11576,1840005321
Deer Park,NY,New York,Suffolk,40.7623,-73.3219,11729,1840005034
Witherbee,NY,New York,Essex,44.0837,-73.5371,12998,1840023958
Tarrytown,NY,New York,Westchester,41.0647,-73.8673,10591,1840004945
Hagaman,NY,New York,Montgomery,42.9728,-74.1545,12010 12086,1840004404
Flower Hill,NY,New York,Nassau,40.8075,-73.6755,11030 11576 11050,1840005287
Schuylerville,NY,New York,Saratoga,43.1015,-73.5808,12871,1840004250
Albertson,NY,New York,Nassau,40.7715,-73.6482,11507 11577,1840005227
Fabius,NY,New York,Onondaga,42.8347,-75.9847,13063,1840004319
Branchport,NY,New York,Yates,42.5987,-77.1539,14418,1840033855
Frankfort,NY,New York,Herkimer,43.0384,-75.0724,13340,1840004147
Fishers Island,NY,New York,Suffolk,41.2702,-71.9879,6390,1840005011
Armor,NY,New York,Erie,42.7406,-78.7989,14075,1840033842
Long Lake,NY,New York,Hamilton,43.9555,-74.4466,12847,1840025398
Schroon Lake,NY,New York,Essex,43.8345,-73.7647,12870,1840026123
Woodbourne,NY,New York,Sullivan,41.7598,-74.594,12788,1840033993
Liberty,NY,New York,Sullivan,41.7964,-74.7433,12754,1840004790
Beaver Dam Lake,NY,New York,Orange,41.4441,-74.1178,12553 12577,1840034067
Hyde Park,NY,New York,Dutchess,41.7829,-73.9364,12538,1840024104
Queens,NY,New York,Queens,40.7498,-73.7976,11361 11362 11363 11364 11354 11355 11356 11357 11358 11359 11360 11365 11366 11367 11412 11423 11432 11433 11434 11435 11436 11101 11102 11103 11104 11105 11106 11374 11375 11379 11385 11691 11692 11693 11694 11695 11697 11004 11005 11411 11413 11422 11426 11427 11428 11429 11414 11415 11416 11417 11418 11419 11420 11421 11368 11369 11370 11372 11373 11377 11378,1840034002
Wesley Hills,NY,New York,Rockland,41.1579,-74.0768,10901 10952 10977,1840004989
Petersburg,NY,New York,Rensselaer,42.7495,-73.3401,12138,1840033931
Huntington Station,NY,New York,Suffolk,40.8446,-73.405,11746,1840005081
Granville,NY,New York,Washington,43.4081,-73.2617,12832,1840004176
Harbor Isle,NY,New York,Nassau,40.6019,-73.6647,11558,1840005263
Plainedge,NY,New York,Nassau,40.724,-73.477,11714 11735,1840005249
Scarborough,NY,New York,Westchester,41.1359,-73.8585,10510,1840033954
Wanakah,NY,New York,Erie,42.7434,-78.9028,14075 14085,1840024063
Palenville,NY,New York,Greene,42.1773,-74.0229,12463,1840004642
Carlisle Gardens,NY,New York,Niagara,43.1792,-78.6559,14094,1840033860
Katonah,NY,New York,Westchester,41.2559,-73.6856,10536,1840024179
East Quogue,NY,New York,Suffolk,40.8489,-72.5783,11942,1840005041
Setauket,NY,New York,Suffolk,40.9351,-73.1184,11733,1840033989
Bedford Hills,NY,New York,Westchester,41.2362,-73.696,10507,1840024178
Castile,NY,New York,Wyoming,42.6312,-78.0525,14427,1840004475
Plandome Manor,NY,New York,Nassau,40.8146,-73.6979,11030,1840033935
Thiells,NY,New York,Rockland,41.2067,-74.0122,10984 10923,1840004970
Carle Place,NY,New York,Nassau,40.75,-73.6122,11514,1840005234
Glens Falls,NY,New York,Warren,43.3109,-73.6459,12801 12820,1840000345
Middle Island,NY,New York,Suffolk,40.8857,-72.9454,11953,1840005045
New Milford,NY,New York,Orange,41.2345,-74.4138,10990,1840033922
Manchester,NY,New York,Ontario,42.9684,-77.2312,14504 14548,1840004410
Chatham,NY,New York,Columbia,42.3621,-73.5976,12037,1840004633
Plandome Heights,NY,New York,Nassau,40.8021,-73.7049,11030,1840033934
Harbor Hills,NY,New York,Nassau,40.7881,-73.7492,11023,1840005262
Alpine,NY,New York,Schuyler,42.3131,-76.7241,14805,1840033837
Freeport,NY,New York,Nassau,40.6515,-73.585,11520,1840005288
Riverhead,NY,New York,Suffolk,40.9465,-72.6743,11901,1840005069
Saugerties,NY,New York,Ulster,42.075,-73.9484,12477,1840004732
Edenville,NY,New York,Orange,41.2759,-74.411,10990,1840033879
Tillson,NY,New York,Ulster,41.8316,-74.0696,12486,1840004725
Thornwood,NY,New York,Westchester,41.1187,-73.7796,10594,1840004928
Tupper Lake,NY,New York,Franklin,44.2326,-74.4621,12986,1840004069
Hartsdale,NY,New York,Westchester,41.0153,-73.8036,10583 10530,1840004921
Cold Spring,NY,New York,Putnam,41.4191,-73.9545,10516,1840004894
Hastings-on-Hudson,NY,New York,Westchester,40.9902,-73.8801,10706,1840004932
Baiting Hollow,NY,New York,Suffolk,40.9645,-72.7402,11933,1840005016
Rhinecliff,NY,New York,Dutchess,41.9223,-73.9441,12572 12574,1840024105
South Farmingdale,NY,New York,Nassau,40.7175,-73.4471,11758 11735,1840005276
Mastic Beach,NY,New York,Suffolk,40.7667,-72.842,11951,1840005089
Horseheads,NY,New York,Chemung,42.1689,-76.8299,14845,1840004688
Lloyd Harbor,NY,New York,Suffolk,40.9138,-73.4616,11743 11724,1840005123
Poland,NY,New York,Herkimer,43.226,-75.0612,13431,1840004153
Pelham,NY,New York,Westchester,40.9116,-73.8075,10803,1840004938
Moravia,NY,New York,Cayuga,42.7119,-76.422,13118,1840004240
Islandia,NY,New York,Suffolk,40.8068,-73.1711,11749,1840005120
Sterling Forest,NY,New York,Orange,41.1826,-74.3188,10979,1840033967
Malone,NY,New York,Franklin,44.849,-74.2889,12953,1840004067
Atlantic Beach,NY,New York,Nassau,40.5894,-73.7296,11509,1840005335
Angola,NY,New York,Erie,42.6379,-79.0295,14006,1840004395
Red Hook,NY,New York,Dutchess,41.9962,-73.8768,12571,1840004752
Cohoes,NY,New York,Albany,42.7732,-73.7077,12047,1840000418
North Wantagh,NY,New York,Nassau,40.6983,-73.5086,11793 11783,1840005245
Red Mills,NY,New York,Columbia,42.2209,-73.7118,12513,1840033942
Manhasset Hills,NY,New York,Nassau,40.7592,-73.681,11040,1840034055
Batavia,NY,New York,Genesee,42.9987,-78.1802,14020 14021,1840000385
Southold,NY,New York,Suffolk,41.0601,-72.4261,11971,1840005101
Erin,NY,New York,Chemung,42.1844,-76.6712,14838,1840026216
Pleasantville,NY,New York,Westchester,41.1378,-73.7827,10570,1840004940
Tuscarora,NY,New York,Livingston,42.6343,-77.8694,14510,1840024083
Terryville,NY,New York,Suffolk,40.909,-73.0492,11776,1840005105
White Plains,NY,New York,Westchester,41.022,-73.7548,10601 10606 10604 10605 10603 10602 10610,1840003477
Middleport,NY,New York,Niagara,43.2117,-78.4757,14105,1840004273
Port Henry,NY,New York,Essex,44.0465,-73.46,12974,1840004090
Huntington,NY,New York,Suffolk,40.8781,-73.4076,11743,1840005080
Elbridge,NY,New York,Onondaga,43.0366,-76.4433,13060,1840004333
Hauppauge,NY,New York,Suffolk,40.8217,-73.2119,11787 11788 11760,1840005077
Holley,NY,New York,Orleans,43.2247,-78.0292,14470,1840004262
Wadsworth,NY,New York,Livingston,42.8214,-77.8939,14533,1840024084
Verplanck,NY,New York,Westchester,41.2558,-73.9585,10596,1840004929
Pine Aire,NY,New York,Suffolk,40.7707,-73.274,11706,1840033932
Ontario,NY,New York,Wayne,43.2176,-77.2794,14519,1840026170
Belfast,NY,New York,Allegany,42.3398,-78.1184,14711,1840025496
Port Gibson,NY,New York,Ontario,43.0334,-77.1576,14537 14432,1840025456
Bronxville,NY,New York,Westchester,40.9394,-73.8263,10708,1840004949
Lattingtown,NY,New York,Nassau,40.8921,-73.5966,11560,1840005301
West Winfield,NY,New York,Herkimer,42.8838,-75.1914,13491,1840004154
Schenevus,NY,New York,Otsego,42.5497,-74.827,12155,1840004451
Sherrill,NY,New York,Oneida,43.0704,-75.5992,13461,1840000350
Massapequa Park,NY,New York,Nassau,40.6816,-73.4496,11762,1840005307
Walton,NY,New York,Delaware,42.1688,-75.1304,13856,1840004623
Bayville,NY,New York,Nassau,40.9077,-73.5603,11709,1840005336
East Atlantic Beach,NY,New York,Nassau,40.5876,-73.7092,11561 11509,1840034033
Bliss,NY,New York,Wyoming,42.5801,-78.2538,14024,1840025470
Grandyle Village,NY,New York,Erie,42.9866,-78.9524,14072,1840024062
Waterford,NY,New York,Saratoga,42.7917,-73.6789,12188,1840004253
Chenango Bridge,NY,New York,Broome,42.1716,-75.8586,13901 13745,1840025505
Watertown,NY,New York,Jefferson,43.9734,-75.9094,13601,1840002200
East Setauket,NY,New York,Suffolk,40.9415,-73.1059,11733,1840033876
Caroga Lake,NY,New York,Fulton,43.1353,-74.481,12032 12078,1840026173
Loudonville,NY,New York,Albany,42.7048,-73.7548,12211,1840033911
Painted Post,NY,New York,Steuben,42.1634,-77.0925,14870,1840004551
Salamanca,NY,New York,Cattaraugus,42.1631,-78.7233,14779,1840000453
Mount Kisco,NY,New York,Westchester,41.2018,-73.7282,10549,1840004936
Jamesport,NY,New York,Suffolk,40.9546,-72.5807,11947 11901 11970 11948,1840005084
Remsenburg,NY,New York,Suffolk,40.8076,-72.7087,11960,1840033943
South Hempstead,NY,New York,Nassau,40.6814,-73.6233,11550 11570,1840005277
Churchville,NY,New York,Monroe,43.1036,-77.8824,14428,1840004288
Altmar,NY,New York,Oswego,43.511,-76.0037,13302,1840004196
Medina,NY,New York,Orleans,43.2197,-78.3888,14103,1840004264
Jeffersonville,NY,New York,Sullivan,41.7799,-74.9298,12748,1840004789
Walton Park,NY,New York,Orange,41.3118,-74.2249,10950,1840004864
Ladentown,NY,New York,Rockland,41.1859,-74.0674,10970,1840033903
Elmsford,NY,New York,Westchester,41.0541,-73.8143,10523,1840004953
West End,NY,New York,Otsego,42.4667,-75.0969,13820,1840034066
Celoron,NY,New York,Chautauqua,42.1053,-79.2777,14720 14701,1840004577
McGraw,NY,New York,Cortland,42.5938,-76.0975,13101,1840004499
New City,NY,New York,Rockland,41.1543,-73.9909,10956 10954 10920,1840004964
DeRuyter,NY,New York,Madison,42.7587,-75.8867,13052,1840004362
Alexander,NY,New York,Genesee,42.902,-78.259,14005,1840004367
Pike,NY,New York,Wyoming,42.5569,-78.1495,14066 14130 14024,1840025471
Orangeburg,NY,New York,Rockland,41.0488,-73.9407,10962 10976,1840004965
Clarence Center,NY,New York,Erie,43.0085,-78.6308,14032,1840004376
Olcott,NY,New York,Niagara,43.3301,-78.7104,14028 14126,1840004267
Esperance,NY,New York,Schoharie,42.7651,-74.2589,12066,1840004483
Haviland,NY,New York,Dutchess,41.768,-73.9007,12601 12538,1840034051
Rye Brook,NY,New York,Westchester,41.0303,-73.6865,10604 10573,1840004942
University Gardens,NY,New York,Nassau,40.7752,-73.728,11021 11020,1840005280
Little Falls,NY,New York,Herkimer,43.0452,-74.8566,13365,1840000333
Allegany,NY,New York,Cattaraugus,42.0917,-78.4927,14706,1840004597
Roosevelt,NY,New York,Nassau,40.6797,-73.5837,11575,1840005253
Coxsackie,NY,New York,Greene,42.3561,-73.808,12051,1840004651
Calcium,NY,New York,Jefferson,44.0403,-75.8469,13637 13616,1840004105
Heuvelton,NY,New York,St. Lawrence,44.617,-75.4046,13654,1840004057
Sodus,NY,New York,Wayne,43.2371,-77.0628,14551,1840004295
Waccabuc,NY,New York,Westchester,41.2907,-73.5954,10597,1840033980
Westmere,NY,New York,Albany,42.6883,-73.8744,12203,1840004489
North Bellport,NY,New York,Suffolk,40.7868,-72.9457,11713 11772,1840005056
Washington Heights,NY,New York,Orange,41.4692,-74.4179,10940,1840004865
Central Islip,NY,New York,Suffolk,40.7837,-73.1945,11722,1840005028
Westbury,NY,New York,Nassau,40.7599,-73.5891,11590,1840005332
Freedom Plains,NY,New York,Dutchess,41.6695,-73.7974,12569 12540,1840024103
Northport,NY,New York,Suffolk,40.9036,-73.3446,11768,1840005126
Pavilion,NY,New York,Genesee,42.8793,-78.0221,14525,1840025453
East Moriches,NY,New York,Suffolk,40.8097,-72.7581,11940,1840005038
Kysorville,NY,New York,Livingston,42.6528,-77.7949,14437,1840024075
Watchtower,NY,New York,Ulster,41.6371,-74.2633,12589,1840026219
Lacona,NY,New York,Oswego,43.6434,-76.0666,13083,1840004190
Catskill,NY,New York,Greene,42.2145,-73.8656,12414,1840004650
Quogue,NY,New York,Suffolk,40.8215,-72.5987,11959,1840005132
Auburn,NY,New York,Cayuga,42.9338,-76.5684,13021 13024 13022,1840000367
Hillside,NY,New York,Ulster,41.9177,-74.0336,12401,1840034036
Upper Brookville,NY,New York,Nassau,40.8476,-73.5626,11545 11771,1840005330
Lake Erie Beach,NY,New York,Erie,42.6242,-79.0786,14006,1840004380
Roessleville,NY,New York,Albany,42.6951,-73.8071,12205,1840033946
Saranac Lake,NY,New York,Franklin,44.3245,-74.1314,12983,1840004068
Clark Mills,NY,New York,Oneida,43.0895,-75.3757,13321 13323 13492,1840004204
Lima,NY,New York,Livingston,42.9069,-77.6123,14485,1840004424
Shokan,NY,New York,Ulster,41.9809,-74.213,12481,1840004723
Bergen,NY,New York,Genesee,43.0825,-77.9425,14416,1840004368
Salt Point,NY,New York,Dutchess,41.8061,-73.79,12578,1840024106
Quiogue,NY,New York,Suffolk,40.8201,-72.628,11978,1840005067
Strykersville,NY,New York,Wyoming,42.708,-78.4484,14145,1840025472
Mill Neck,NY,New York,Nassau,40.8839,-73.5582,11765,1840005309
Rocky Point,NY,New York,Suffolk,40.9357,-72.9364,11764 11961 11778,1840005070
Waterville,NY,New York,Oneida,42.9306,-75.3802,13480,1840004215
Sharon Springs,NY,New York,Schoharie,42.793,-74.6128,13459,1840004487
New Square,NY,New York,Rockland,41.1411,-74.0294,10977,1840004980
Philadelphia,NY,New York,Jefferson,44.154,-75.7098,13673,1840004115
Port Jefferson Station,NY,New York,Suffolk,40.926,-73.0651,11733 11776,1840005066
Ludlowville,NY,New York,Tompkins,42.5537,-76.5386,14882,1840033912
Bay Wood,NY,New York,Suffolk,40.7533,-73.29,11706,1840034028
Smithtown,NY,New York,Suffolk,40.8591,-73.2157,11787,1840005098
Potsdam,NY,New York,St. Lawrence,44.6691,-74.9857,13676 13699,1840004061
Hillside Lake,NY,New York,Dutchess,41.6191,-73.7944,12590,1840034052
Pendleton Center,NY,New York,Niagara,43.107,-78.7728,14094,1840033929
Woodridge,NY,New York,Sullivan,41.7125,-74.574,12789,1840004792
Sea Cliff,NY,New York,Nassau,40.8441,-73.6442,11579,1840005326
Westport,NY,New York,Essex,44.1835,-73.4388,12993,1840004088
Naples,NY,New York,Ontario,42.6177,-77.4021,14512,1840004411
East Islip,NY,New York,Suffolk,40.7275,-73.1861,11730,1840005036
Clarkson,NY,New York,Monroe,43.2398,-77.9162,14420,1840026164
Stony Brook,NY,New York,Suffolk,40.906,-73.1278,11790,1840005104
Lake Placid,NY,New York,Essex,44.2837,-73.9855,12946,1840004089
Shelter Island Heights,NY,New York,Suffolk,41.0745,-72.3434,11964 11965,1840005095
Nicholville,NY,New York,St. Lawrence,44.6973,-74.6594,12965,1840034022
Cayuga,NY,New York,Cayuga,42.9191,-76.7265,13034,1840004246
Floral Park,NY,New York,Nassau,40.7226,-73.7029,11001 11002,1840005286
Big Tree,NY,New York,Erie,42.7698,-78.8114,14075,1840033852
East Hills,NY,New York,Nassau,40.7958,-73.6292,11577 11576,1840005342
Merrick,NY,New York,Nassau,40.6515,-73.5535,11566 11520,1840005238
Nesconset,NY,New York,Suffolk,40.8467,-73.1522,11767 11787,1840005051
Greenvale,NY,New York,Nassau,40.8119,-73.6263,11548,1840005261
Delanson,NY,New York,Schenectady,42.7474,-74.1841,12053,1840004449
Cambridge,NY,New York,Washington,43.0279,-73.3813,12816,1840004182
Amityville,NY,New York,Suffolk,40.6696,-73.4156,11701,1840005140
Willsboro,NY,New York,Essex,44.3643,-73.3934,12996,1840025366
Caledonia,NY,New York,Livingston,42.9755,-77.8571,14423,1840004429
Hall,NY,New York,Ontario,42.7965,-77.068,14561 14456,1840025455
Lorenz Park,NY,New York,Columbia,42.2669,-73.77,12534,1840034053
Scotts Corners,NY,New York,Westchester,41.1889,-73.5561,10576,1840004925
Hurley,NY,New York,Ulster,41.9123,-74.0591,12401 12443,1840004717
Hemlock,NY,New York,Livingston,42.7937,-77.6073,14466,1840024073
Dansville,NY,New York,Livingston,42.5625,-77.6968,14437,1840004430
Morrisville,NY,New York,Madison,42.8987,-75.6448,13408,1840004356
Cuylerville,NY,New York,Livingston,42.7778,-77.8737,14481,1840024068
Hoffman,NY,New York,Niagara,43.0695,-78.8228,14120,1840034013
Williamsville,NY,New York,Erie,42.9622,-78.7418,14221,1840004392
Highland Mills,NY,New York,Orange,41.347,-74.1263,10930,1840033896
Barnum Island,NY,New York,Nassau,40.605,-73.6438,11558,1840034042
Rockville Centre,NY,New York,Nassau,40.6643,-73.6383,11570 11571,1840005320
Munsey Park,NY,New York,Nassau,40.799,-73.6799,11030,1840005311
Oyster Bay Cove,NY,New York,Nassau,40.8569,-73.5038,11791 11771,1840005317
Pomona Heights,NY,New York,Rockland,41.1662,-74.0688,10901,1840033936
Hailesboro,NY,New York,St. Lawrence,44.3098,-75.4357,13642,1840025338
Croton-on-Hudson,NY,New York,Westchester,41.2005,-73.9002,10520,1840004951
Parc,NY,New York,Clinton,44.6639,-73.453,12901,1840034040
North Haven,NY,New York,Suffolk,41.023,-72.314,11963,1840005125
North Collins,NY,New York,Erie,42.5948,-78.9369,14111,1840004388
Glen Park,NY,New York,Jefferson,44.0016,-75.9549,13601,1840004112
Saddle Rock Estates,NY,New York,Nassau,40.7938,-73.7415,11021 11023,1840033949
Wrights Corners,NY,New York,Niagara,43.2226,-78.677,14094,1840033994
Millbrook,NY,New York,Dutchess,41.7841,-73.694,12545,1840004749
Sherburne,NY,New York,Chenango,42.6807,-75.4964,13460,1840004511
Pond Eddy,NY,New York,Sullivan,41.4404,-74.8232,12770,1840033937
Randolph,NY,New York,Cattaraugus,42.1612,-78.9802,14772,1840004595
Otisville,NY,New York,Orange,41.4714,-74.5397,10963,1840004876
Kingston,NY,New York,Ulster,41.9295,-73.9968,12401 12402,1840000493
Romulus,NY,New York,Seneca,42.7519,-76.8351,14541,1840025458
Elmira,NY,New York,Chemung,42.0938,-76.8097,14901 14905 14904 14902,1840000472
Mayville,NY,New York,Chautauqua,42.2532,-79.5031,14757,1840004568
Hillcrest,NY,New York,Rockland,41.1298,-74.035,10977,1840004967
Monroe,NY,New York,Orange,41.3198,-74.1848,10950 10949,1840004874
Germantown,NY,New York,Columbia,42.1369,-73.8862,12526,1840004627
Amsterdam,NY,New York,Montgomery,42.9419,-74.1906,12010,1840000391
Copenhagen,NY,New York,Lewis,43.8934,-75.6726,13626,1840004140
Herricks,NY,New York,Nassau,40.7567,-73.6635,11040 11596,1840005264
Saint Johnsburg,NY,New York,Niagara,43.0887,-78.8898,14304,1840033950
Brinckerhoff,NY,New York,Dutchess,41.5511,-73.8697,12524,1840004740
Peekskill,NY,New York,Westchester,41.2883,-73.9227,10566,1840000783
Lewiston,NY,New York,Niagara,43.1724,-79.04,14092,1840004272
Hammond,NY,New York,St. Lawrence,44.4464,-75.6935,13646,1840004055
Ridge,NY,New York,Suffolk,40.9068,-72.8816,11961 11786,1840005068
Stewart Manor,NY,New York,Nassau,40.7202,-73.6853,11530,1840005328
Central Bridge,NY,New York,Schoharie,42.7068,-74.3473,12035 12092,1840025480
Harrisville,NY,New York,Lewis,44.1532,-75.3211,13648,1840004133
South Colton,NY,New York,St. Lawrence,44.5106,-74.8877,13687,1840034024
Woodsburgh,NY,New York,Nassau,40.6215,-73.7068,11598,1840005334
Wilson,NY,New York,Niagara,43.3097,-78.826,14172,1840004274
Richmondville,NY,New York,Schoharie,42.6335,-74.5628,12149,1840004485
Dix Hills,NY,New York,Suffolk,40.8035,-73.337,11746,1840005035
Morristown,NY,New York,St. Lawrence,44.5842,-75.6453,13664,1840004059
Southfields,NY,New York,Orange,41.2448,-74.1754,10975,1840033963
Ogdensburg,NY,New York,St. Lawrence,44.7088,-75.4717,13669,1840000297
Fultonville,NY,New York,Montgomery,42.9463,-74.3705,12072,1840004403
Uniondale,NY,New York,Nassau,40.702,-73.5909,11553 11556 11555,1840005279
Matinecock,NY,New York,Nassau,40.864,-73.5817,11560,1840005308
Scio,NY,New York,Allegany,42.1732,-77.9795,14880,1840025498
Henderson,NY,New York,Jefferson,43.8479,-76.1851,13650,1840023981
Chautauqua,NY,New York,Chautauqua,42.21,-79.469,14757 14722,1840026199
Aquebogue,NY,New York,Suffolk,40.9425,-72.6149,11901 11931,1840005015
Lyons Falls,NY,New York,Lewis,43.6171,-75.362,13368,1840004135
Portville,NY,New York,Cattaraugus,42.0368,-78.3373,14770,1840004594
Elmont,NY,New York,Nassau,40.7033,-73.7078,11003,1840005226
Pearl River,NY,New York,Rockland,41.0615,-74.0047,10965 10962,1840004966
Hornell,NY,New York,Steuben,42.3258,-77.6605,14843,1840000444
Great Neck Gardens,NY,New York,Nassau,40.797,-73.7229,11021 11023,1840034034
Lyndon,NY,New York,Onondaga,43.0292,-76.0541,13066,1840033913
Constableville,NY,New York,Lewis,43.5649,-75.4281,13325,1840004139
