city, state_id, state_name, county, longitude, latitude, zips, fips id
Port Washington,NY,New York,Nassau,40.8268,-73.6764,11050 11051 11052 11053 11054 11055,1840005252
Annsville,NY,New York,Westchester,41.3076,-73.9279,10567,1840033839
Wisner,NY,New York,Orange,41.2709,-74.3265,10990,1840034009
Elma Center,NY,New York,Erie,42.8282,-78.6342,14059 14140,1840004372
Jamestown,NY,New York,Chautauqua,42.0975,-79.2366,14701 14702,1840000446
East Nassau,NY,New York,Rensselaer,42.533,-73.5085,12123 12062,1840004441
Wallkill,NY,New York,Ulster,41.6085,-74.1646,12589,1840004727
Roe Park,NY,New York,Westchester,41.3065,-73.8835,10567,1840033945
Titusville,NY,New York,Dutchess,41.6663,-73.8633,12603,1840024107
Kerhonkson,NY,New York,Ulster,41.7797,-74.2956,12446,1840004718
Upper Nyack,NY,New York,Rockland,41.1143,-73.9058,10960,1840004988
East Shoreham,NY,New York,Suffolk,40.946,-72.8812,11792 11786,1840034048
Webster,NY,New York,Monroe,43.215,-77.4225,14580,1840004286
Syosset,NY,New York,Nassau,40.8157,-73.502,11791 11773,1840005278
Sloatsburg,NY,New York,Rockland,41.162,-74.1902,10974,1840004984
Greenwich,NY,New York,Washington,43.0864,-73.4966,12834,1840004177
Yorktown Heights,NY,New York,Westchester,41.2697,-73.7755,10598,1840004930
Milford,NY,New York,Otsego,42.5905,-74.947,13807,1840004454
West Hurley,NY,New York,Ulster,42.0083,-74.1121,12491 12401 12498 12433,1840004728
Sidney,NY,New York,Delaware,42.3066,-75.3983,13838,1840004621
Northampton,NY,New York,Suffolk,40.879,-72.6825,11901,1840034038
Rhinebeck,NY,New York,Dutchess,41.9294,-73.9081,12572,1840004753
Amity,NY,New York,Orange,41.2682,-74.4549,10990,1840033838
East Meadow,NY,New York,Nassau,40.7197,-73.5604,11554,1840005236
South Otselic,NY,New York,Chenango,42.6467,-75.7813,13155,1840033961
Camillus,NY,New York,Onondaga,43.0385,-76.3103,13031,1840004331
Molyneaux Corners,NY,New York,Niagara,43.2103,-78.7973,14094,1840033917
Parish,NY,New York,Oswego,43.4058,-76.1262,13131,1840004192
Montauk,NY,New York,Suffolk,41.0471,-71.9449,11954,1840005047
West Falls,NY,New York,Erie,42.7014,-78.6822,14170,1840033986
Bellerose Terrace,NY,New York,Nassau,40.7221,-73.7252,11001,1840005231
Angola on the Lake,NY,New York,Erie,42.655,-79.0523,14006,1840004373
De Kalb Junction,NY,New York,St. Lawrence,44.5047,-75.2852,13630,1840034018
Tivoli,NY,New York,Dutchess,42.0587,-73.9119,12583,1840004754
East Rockaway,NY,New York,Nassau,40.6432,-73.6672,11563 11518,1840005343
Crystal Beach,NY,New York,Ontario,42.8095,-77.2582,14424,1840026187
Kaser,NY,New York,Rockland,41.1214,-74.0686,10952,1840004977
Crompond,NY,New York,Westchester,41.2908,-73.8356,10598 10547 10567,1840004917
Gang Mills,NY,New York,Steuben,42.1534,-77.123,14870,1840004548
Tannersville,NY,New York,Greene,42.1936,-74.1353,12485,1840004648
Apalachin,NY,New York,Tioga,42.0705,-76.1626,13732,1840004665
Castorland,NY,New York,Lewis,43.8861,-75.5163,13620,1840004138
Harris Hill,NY,New York,Erie,42.973,-78.6793,14221,1840004378
Oneonta,NY,New York,Otsego,42.4551,-75.0666,13820,1840000405
Bloomingburg,NY,New York,Sullivan,41.552,-74.4437,12721,1840004794
Centre Island,NY,New York,Nassau,40.9018,-73.5211,11771,1840005340
Mineville,NY,New York,Essex,44.0933,-73.5246,12956 12998,1840023959
Tribes Hill,NY,New York,Montgomery,42.9479,-74.2988,12177 12068,1840004399
Owego,NY,New York,Tioga,42.1047,-76.263,13827,1840004668
West Carthage,NY,New York,Jefferson,43.973,-75.6219,13619,1840004118
Port Leyden,NY,New York,Lewis,43.5838,-75.3413,13433,1840004136
Wampsville,NY,New York,Madison,43.0772,-75.7097,13163 13032,1840004358
Wheatley Heights,NY,New York,Suffolk,40.7625,-73.3703,11798,1840005114
Montebello,NY,New York,Rockland,41.1316,-74.1134,10901,1840004978
Middleburgh,NY,New York,Schoharie,42.598,-74.3298,12122,1840004484
Lyon Mountain,NY,New York,Clinton,44.7249,-73.8823,12952,1840004041
Silver Creek,NY,New York,Chautauqua,42.5426,-79.1677,14136,1840004571
Sackets Harbor,NY,New York,Jefferson,43.9418,-76.1182,13685,1840004116
Barker,NY,New York,Niagara,43.3282,-78.5535,14012,1840004276
Kenmore,NY,New York,Erie,42.9646,-78.8713,14217,1840004386
Smallwood,NY,New York,Sullivan,41.6595,-74.8202,12778 12786,1840004787
Belmont,NY,New York,Allegany,42.2226,-78.0328,14813,1840004612
Lorraine,NY,New York,Jefferson,43.7656,-75.9523,13659,1840023982
Greenlawn,NY,New York,Suffolk,40.863,-73.3642,11740 11743,1840005074
Scottsville,NY,New York,Monroe,43.0221,-77.7555,14546,1840004284
Long Beach,NY,New York,Nassau,40.5887,-73.666,11561,1840000988
Lowville,NY,New York,Lewis,43.7867,-75.4874,13367,1840004134
Kings Park,NY,New York,Suffolk,40.8887,-73.2452,11754,1840005085
Belle Terre,NY,New York,Suffolk,40.9607,-73.0672,11777,1840005143
Milton,NY,New York,Ulster,41.6587,-73.9664,12547,1840004706
Bellmore,NY,New York,Nassau,40.6569,-73.5285,11710,1840005232
Holbrook,NY,New York,Suffolk,40.7944,-73.0707,11741,1840005078
Hammondsport,NY,New York,Steuben,42.4082,-77.2236,14840,1840004549
Rock Hill,NY,New York,Sullivan,41.615,-74.5827,12775,1840004784
Perry,NY,New York,Wyoming,42.7174,-78.0064,14530,1840004469
East Garden City,NY,New York,Nassau,40.7317,-73.5981,11549 11530 11553 11590,1840005235
Piermont,NY,New York,Rockland,41.0423,-73.915,10968,1840004982
Arcade,NY,New York,Wyoming,42.5317,-78.4327,14009,1840004473
Galway,NY,New York,Saratoga,43.0185,-74.0318,12074,1840004248
Gainesville,NY,New York,Wyoming,42.6415,-78.1347,14066,1840004468
Nedrow,NY,New York,Onondaga,42.9779,-76.1417,13205 13120,1840004314
Sand Ridge,NY,New York,Oswego,43.2559,-76.2317,13132,1840034061
Mount Upton,NY,New York,Chenango,42.4265,-75.3832,13809,1840033918
Griffins Mills,NY,New York,Erie,42.7239,-78.6672,14170,1840033893
Pine Island,NY,New York,Orange,41.2979,-74.4593,10969,1840033933
Alfred,NY,New York,Allegany,42.2543,-77.7897,14802 14803,1840004608
Sloan,NY,New York,Erie,42.8921,-78.7918,14206 14212,1840004390
Copake Falls,NY,New York,Columbia,42.1202,-73.5247,12517,1840033866
East Williston,NY,New York,Nassau,40.7608,-73.6336,11596,1840005344
Shortsville,NY,New York,Ontario,42.9555,-77.2234,14548,1840004413
Gilbertsville,NY,New York,Otsego,42.4694,-75.3226,13776,1840004452
Portageville,NY,New York,Wyoming,42.5698,-78.04,14536,1840033939
Port Byron,NY,New York,Cayuga,43.0365,-76.6261,13140,1840004241
Bohemia,NY,New York,Suffolk,40.7717,-73.1271,11716,1840005020
Tuckahoe,NY,New York,Westchester,40.953,-73.823,10707,1840004946
Valatie,NY,New York,Columbia,42.4134,-73.6778,12184,1840004632
Brentwood,NY,New York,Suffolk,40.7839,-73.2522,11717,1840005021
Cuba,NY,New York,Allegany,42.2183,-78.2752,14727,1840004615
Guilford,NY,New York,Chenango,42.4072,-75.4899,13780,1840025490
Troy,NY,New York,Rensselaer,42.7354,-73.6751,12182 12180 12181,1840003087
Nyack,NY,New York,Rockland,41.0919,-73.9143,10960,1840004981
Halesite,NY,New York,Suffolk,40.8864,-73.4139,11743,1840005075
Fort Johnson,NY,New York,Montgomery,42.9591,-74.2381,12010 12070,1840004401
Mount Sinai,NY,New York,Suffolk,40.9372,-73.018,11766,1840005049
Millwood,NY,New York,Westchester,41.1923,-73.7974,10546,1840033915
North New Hyde Park,NY,New York,Nassau,40.746,-73.6876,11042 11040,1840005243
Rushville,NY,New York,Yates,42.7607,-77.2274,14544,1840004504
Oakfield,NY,New York,Genesee,43.0649,-78.271,14125,1840004366
Ellisburg,NY,New York,Jefferson,43.7351,-76.1344,13661 13636,1840004130
Southport,NY,New York,Chemung,42.0639,-76.8185,14871 14904,1840004686
Islip Terrace,NY,New York,Suffolk,40.7506,-73.1872,11752,1840005083
Bemus Point,NY,New York,Chautauqua,42.1635,-79.3895,14712,1840004574
Great Neck,NY,New York,Nassau,40.8028,-73.7331,11024 11023 11022 11026 11027,1840005290
East Northport,NY,New York,Suffolk,40.8792,-73.3232,11768 11731,1840005039
Eden,NY,New York,Erie,42.6523,-78.9013,14057,1840004371
Hewlett Bay Park,NY,New York,Nassau,40.6346,-73.6953,11557,1840005294
Wendelville,NY,New York,Niagara,43.0712,-78.7706,14120,1840033985
Jericho,NY,New York,Nassau,40.7875,-73.5416,11753 11853,1840005268
Waverly,NY,New York,Tioga,42.0119,-76.5405,14892,1840004670
Parishville,NY,New York,St. Lawrence,44.6257,-74.8004,13676 13672,1840025340
Three Mile Bay,NY,New York,Jefferson,44.0831,-76.198,13693 13622,1840023989
Elmira Heights,NY,New York,Chemung,42.1267,-76.8255,14903,1840004692
Canajoharie,NY,New York,Montgomery,42.8998,-74.57,13317,1840004409
Ripley,NY,New York,Chautauqua,42.2657,-79.7123,14775,1840004562
Orange Lake,NY,New York,Orange,41.5318,-74.0936,12550,1840004859
Chester,NY,New York,Orange,41.357,-74.2769,10918,1840004884
East Kingston,NY,New York,Ulster,41.9523,-73.9704,12401,1840004705
Davenport Center,NY,New York,Delaware,42.4459,-74.9088,13751 13820,1840025501
Oxbow,NY,New York,Jefferson,44.2868,-75.6223,13608,1840023983
Roosevelt Beach,NY,New York,Niagara,43.3076,-78.8584,14172,1840033947
Gasport,NY,New York,Niagara,43.195,-78.5764,14067,1840004270
Raquette Lake,NY,New York,Hamilton,43.8131,-74.6574,13436,1840033941
Attica,NY,New York,Wyoming,42.8641,-78.2798,14011,1840004474
West Point,NY,New York,Orange,41.3645,-74.0139,10928 10996 10997,1840004866
Madison,NY,New York,Madison,42.8977,-75.5123,13402,1840004355
Minetto,NY,New York,Oswego,43.3997,-76.4809,13115 13069 13126,1840004188
Watkins Glen,NY,New York,Schuyler,42.3801,-76.8673,14891,1840004585
Bloomville,NY,New York,Delaware,42.3338,-74.818,13739,1840025500
Windom,NY,New York,Erie,42.7853,-78.7898,14127,1840033992
Ithaca,NY,New York,Tompkins,42.4442,-76.5032,14853 14850 14851 14852,1840000442
Great River,NY,New York,Suffolk,40.7164,-73.1603,11730 11739,1840005073
Oriskany,NY,New York,Oneida,43.1568,-75.3335,13424,1840004209
Hewlett Harbor,NY,New York,Nassau,40.6327,-73.6842,11557,1840005295
Adams Center,NY,New York,Jefferson,43.8616,-76.0001,13606,1840004104
Searingtown,NY,New York,Nassau,40.7705,-73.6603,11507 11577 11576,1840033957
West Sand Lake,NY,New York,Rensselaer,42.6403,-73.6033,12018 12196,1840004434
Dering Harbor,NY,New York,Suffolk,41.0931,-72.3417,11964 11965,1840005146
Larchmont,NY,New York,Westchester,40.9258,-73.7529,10538,1840004934
Fernwood,NY,New York,Saratoga,43.2765,-73.6465,12803,1840033885
Archville,NY,New York,Westchester,41.1218,-73.8612,10510,1840033841
Westhampton Beach,NY,New York,Suffolk,40.8079,-72.6457,11978,1840005139
Scotchtown,NY,New York,Orange,41.4759,-74.3682,10941,1840004862
Rensselaer,NY,New York,Rensselaer,42.6464,-73.733,12144,1840000394
Pleasant Valley,NY,New York,Dutchess,41.7474,-73.8248,12569,1840004744
Thendara,NY,New York,Herkimer,43.701,-74.9972,13472,1840033970
Elizabethtown,NY,New York,Essex,44.2197,-73.5934,12932,1840025365
North Lindenhurst,NY,New York,Suffolk,40.7072,-73.3859,11757 11701,1840005058
Wolcott,NY,New York,Wayne,43.2225,-76.8135,14590 13154,1840004297
Angelica,NY,New York,Allegany,42.3055,-78.0206,14709,1840004611
Altona,NY,New York,Clinton,44.8901,-73.6596,12910,1840004035
Mattituck,NY,New York,Suffolk,41.0012,-72.5419,11952,1840005091
Carthage,NY,New York,Jefferson,43.9838,-75.6022,13619,1840004125
San Remo,NY,New York,Suffolk,40.882,-73.2207,11787,1840033951
Stone Ridge,NY,New York,Ulster,41.8414,-74.1539,12440 12484,1840004724
Islip,NY,New York,Suffolk,40.7357,-73.2158,11751 11706,1840005082
Cassadaga,NY,New York,Chautauqua,42.3427,-79.318,14718,1840004576
Frewsburg,NY,New York,Chautauqua,42.0575,-79.1485,14738,1840004563
Greenville,NY,New York,Greene,42.4132,-74.0217,12083,1840004643
Holland Patent,NY,New York,Oneida,43.2413,-75.2567,13354,1840004205
Edmeston,NY,New York,Otsego,42.6989,-75.2523,13335,1840025467
Jamesville,NY,New York,Onondaga,42.992,-76.0716,13078,1840033898
Amawalk,NY,New York,Westchester,41.2884,-73.7662,10501,1840033998
Clintondale,NY,New York,Ulster,41.6927,-74.0458,12515 12528,1840004703
North Amityville,NY,New York,Suffolk,40.7005,-73.4118,11726 11701,1840005053
Island Park,NY,New York,Nassau,40.6052,-73.6555,11558,1840005297
Rotterdam,NY,New York,Schenectady,42.7786,-73.9538,12306 12303,1840004446
Granite Springs,NY,New York,Westchester,41.3104,-73.7574,10527,1840034004
Manlius,NY,New York,Onondaga,43.0016,-75.9818,13104,1840004323
North Bellmore,NY,New York,Nassau,40.6904,-73.539,11710,1840005240
Coopers Plains,NY,New York,Steuben,42.1794,-77.1376,14870 14827,1840026197
Muttontown,NY,New York,Nassau,40.8254,-73.5363,11545 11791 11732,1840005312
Cedarhurst,NY,New York,Nassau,40.6252,-73.7278,11516,1840005339
Yonkers,NY,New York,Westchester,40.9466,-73.8674,10708 10703 10701 10705 10704 10707 10710 10702,1840003478
Lawrence,NY,New York,Nassau,40.6042,-73.7149,11559,1840005303
Rensselaer Falls,NY,New York,St. Lawrence,44.5909,-75.3191,13680,1840004062
Glen Aubrey,NY,New York,Broome,42.2623,-76.0002,13862 13777,1840026208
Brooklyn,NY,New York,Kings,40.6501,-73.9496,11212 11213 11216 11233 11238 11209 11214 11228 11204 11218 11219 11230 11234 11236 11239 11223 11224 11229 11235 11201 11205 11215 11217 11231 11203 11210 11225 11226 11207 11208 11211 11222 11220 11232 11206 11221 11237,1840034030
East Aurora,NY,New York,Erie,42.7666,-78.6172,14052,1840004398
Sandy Beach,NY,New York,Erie,43.0564,-78.9598,14072,1840033952
Massena,NY,New York,St. Lawrence,44.9292,-74.8923,13662,1840004058
Holtsville,NY,New York,Suffolk,40.8124,-73.0447,11742 00501 00544,1840005079
Central Square,NY,New York,Oswego,43.286,-76.1419,13036,1840004197
Ardsley,NY,New York,Westchester,41.0135,-73.8395,10502,1840004947
Point Lookout,NY,New York,Nassau,40.5903,-73.5795,11569,1840005251
Binghamton,NY,New York,Broome,42.1014,-75.9092,13904 13905 13901 13903,1840000460
Gardnertown,NY,New York,Orange,41.5328,-74.0594,12550 12555,1840004861
Oneida Castle,NY,New York,Oneida,43.0814,-75.6331,13421,1840004208
Blairville,NY,New York,Niagara,43.2339,-79.017,14174,1840033853
Ames,NY,New York,Montgomery,42.8373,-74.6014,13317,1840004408
Blauvelt,NY,New York,Rockland,41.0689,-73.9544,10913,1840004959
Lake Success,NY,New York,Nassau,40.768,-73.7089,11042 11020,1840005300
Trumansburg,NY,New York,Tompkins,42.541,-76.6618,14886,1840004545
Water Valley,NY,New York,Erie,42.7056,-78.85,14075,1840033983
Sidney Center,NY,New York,Delaware,42.2906,-75.2557,13839,1840033959
Spring Valley,NY,New York,Rockland,41.115,-74.0486,10952 10977,1840004986
Hewlett,NY,New York,Nassau,40.6422,-73.6942,11563 11557,1840005265
Village of the Branch,NY,New York,Suffolk,40.8524,-73.1843,11787,1840034011
Lake Clear,NY,New York,Franklin,44.3676,-74.2327,12945,1840034015
Rifton,NY,New York,Ulster,41.8288,-74.0381,12561 12471 12487,1840004712
Mahopac,NY,New York,Putnam,41.3684,-73.7401,10541 10542,1840004891
Big Flats,NY,New York,Chemung,42.1621,-76.9015,14814 14845 14903,1840004685
Athol Springs,NY,New York,Erie,42.7698,-78.8664,14075,1840033843
Mariaville Lake,NY,New York,Schenectady,42.8252,-74.1287,12053 12137 12306,1840004447
Belleville,NY,New York,Jefferson,43.7842,-76.1169,13605 13650,1840023978
Franklin,NY,New York,Delaware,42.3416,-75.1659,13775,1840004617
Niskayuna,NY,New York,Schenectady,42.8169,-73.8977,12309,1840004445
La Fargeville,NY,New York,Jefferson,44.1959,-75.9628,13656,1840004110
Callicoon,NY,New York,Sullivan,41.7664,-75.0611,12723,1840004782
Gowanda,NY,New York,Cattaraugus,42.4612,-78.9339,14070,1840004590
Highland,NY,New York,Ulster,41.7179,-73.9646,12528,1840004716
Voorheesville,NY,New York,Albany,42.6517,-73.9348,12186,1840004493
Cherry Valley,NY,New York,Otsego,42.7978,-74.7507,13320,1840004459
Myers Corner,NY,New York,Dutchess,41.5947,-73.8743,12590 12537,1840004742
West Hills,NY,New York,Suffolk,40.8198,-73.4339,11743 11747,1840034031
Natural Bridge,NY,New York,Jefferson,44.0717,-75.4998,13665,1840004107
Congers,NY,New York,Rockland,41.1484,-73.9456,10989 10920,1840004960
Crotonville,NY,New York,Westchester,41.1876,-73.8701,10562,1840033869
Eatons Neck,NY,New York,Suffolk,40.9328,-73.3951,11768,1840034049
Rapids,NY,New York,Niagara,43.0976,-78.644,14094,1840004269
Lake Luzerne,NY,New York,Warren,43.3239,-73.8344,12846,1840024020
Staatsburg,NY,New York,Dutchess,41.8553,-73.9256,12580,1840004747
Helena,NY,New York,St. Lawrence,44.9217,-74.7263,13613,1840034020
Busti,NY,New York,Chautauqua,42.0424,-79.2789,14701,1840025494
Getzville,NY,New York,Erie,43.0239,-78.7678,14068,1840033889
Malden-on-Hudson,NY,New York,Ulster,42.0933,-73.9365,12453,1840004721
Lakeville,NY,New York,Livingston,42.8367,-77.7032,14480,1840024076
Bainbridge,NY,New York,Chenango,42.2974,-75.4808,13733,1840004514
Virgil,NY,New York,Cortland,42.5141,-76.2001,13045,1840033978
Kings Point,NY,New York,Nassau,40.8162,-73.7408,11024 11023,1840005299
Schaghticoke,NY,New York,Rensselaer,42.8988,-73.5878,12154,1840004438
Pawling,NY,New York,Dutchess,41.5633,-73.5988,12564,1840004751
Lancaster,NY,New York,Erie,42.9007,-78.6701,14086,1840004387
Water Mill,NY,New York,Suffolk,40.9222,-72.3532,11976,1840033982
Union Springs,NY,New York,Cayuga,42.8458,-76.691,13160,1840004242
Peru,NY,New York,Clinton,44.5789,-73.5341,12972,1840004039
Phoenix,NY,New York,Oswego,43.2316,-76.2961,13135,1840004193
Chazy,NY,New York,Clinton,44.8904,-73.4354,12921,1840026117
Lincolndale,NY,New York,Westchester,41.336,-73.7254,10589 10541,1840004924
Hudson,NY,New York,Columbia,42.2515,-73.7859,12534,1840000454
Plainview,NY,New York,Nassau,40.7832,-73.4732,11803,1840005250
Fort Plain,NY,New York,Montgomery,42.9316,-74.6277,13339,1840004402
Roslyn Harbor,NY,New York,Nassau,40.8157,-73.6379,11576,1840005323
Thomaston,NY,New York,Nassau,40.7875,-73.7151,11021,1840005329
Acra,NY,New York,Greene,42.3109,-74.0554,12405,1840033835
Cambria Center,NY,New York,Niagara,43.1778,-78.8195,14094,1840033859
Bennetts Corners,NY,New York,Orleans,43.1951,-78.0172,14470,1840025443
Sleepy Hollow,NY,New York,Westchester,41.0936,-73.8724,10591,1840004944
Cold Spring Harbor,NY,New York,Suffolk,40.8608,-73.4488,11743 11724,1840005029
Altamont,NY,New York,Albany,42.7049,-74.034,12009,1840004494
North Merrick,NY,New York,Nassau,40.6871,-73.5615,11566,1840005242
Peach Lake,NY,New York,Putnam,41.3682,-73.5778,10560 10509,1840034058
Dunkirk,NY,New York,Chautauqua,42.4803,-79.3323,14048,1840000445
Ellicott,NY,New York,Erie,42.7345,-78.7314,14127,1840033883
Manhattan,NY,New York,New York,40.7834,-73.9662,10026 10027 10030 10037 10039 10001 10011 10018 10019 10020 10036 10029 10035 10010 10016 10017 10022 10012 10013 10014 10004 10005 10006 10007 10038 10280 10002 10003 10009 10021 10028 10044 10065 10075 10128 10023 10024 10025 10031 10032 10033 10034 10040,1840034000
Beacon,NY,New York,Dutchess,41.5036,-73.9655,12508,1840000499
Keuka Park,NY,New York,Yates,42.6123,-77.0916,14478 14527,1840026189
Mechanicstown,NY,New York,Orange,41.4472,-74.3914,10940,1840004857
Spencerport,NY,New York,Monroe,43.1884,-77.8065,14559,1840004285
Smithville Flats,NY,New York,Chenango,42.3943,-75.8105,13841 13778,1840025491
Geneva,NY,New York,Ontario,42.8644,-76.9827,14456,1840000393
Whitehall,NY,New York,Washington,43.5549,-73.4222,12887,1840004180
East Ithaca,NY,New York,Tompkins,42.4263,-76.4627,14850,1840033874
Savannah,NY,New York,Wayne,43.0667,-76.7596,13146,1840026165
Kennedy,NY,New York,Chautauqua,42.159,-79.0982,14747,1840025495
Garden City Park,NY,New York,Nassau,40.7436,-73.6639,11040,1840005257
Wells,NY,New York,Hamilton,43.3963,-74.2979,12190,1840033984
Meridian,NY,New York,Cayuga,43.163,-76.5382,13113 13033,1840004239
South Floral Park,NY,New York,Nassau,40.7135,-73.7004,11001,1840005327
Dannemora,NY,New York,Clinton,44.7197,-73.7185,12929,1840004045
Wellsville,NY,New York,Allegany,42.1207,-77.9457,14895,1840004607
Burke,NY,New York,Franklin,44.9032,-74.17,12917,1840004071
West Elmira,NY,New York,Chemung,42.0879,-76.8472,14905,1840004687
South Glens Falls,NY,New York,Saratoga,43.2951,-73.6351,12803,1840004251
Ghent,NY,New York,Columbia,42.3254,-73.6179,12075,1840004628
Van Etten,NY,New York,Chemung,42.1975,-76.5542,14889,1840004690
Skaneateles,NY,New York,Onondaga,42.9458,-76.4282,13152,1840004327
West Islip,NY,New York,Suffolk,40.7097,-73.2971,11795,1840005111
Mount Vernon,NY,New York,Westchester,40.9136,-73.8291,10552 10550 10553 10551,1840000781
Stottville,NY,New York,Columbia,42.2913,-73.7532,12172 12534,1840004629
Johnstown,NY,New York,Fulton,43.0073,-74.3755,12095,1840000376
Solvay,NY,New York,Onondaga,43.0573,-76.2125,13204 13209,1840004328
Felts Mills,NY,New York,Jefferson,44.02,-75.7595,13612 13638,1840023979
Deferiet,NY,New York,Jefferson,44.0343,-75.6792,13619 13628,1840004128
Goldens Bridge,NY,New York,Westchester,41.2877,-73.6681,10536 10526,1840033892
Hicksville,NY,New York,Nassau,40.7637,-73.5245,11801 11802 11815,1840005266
Malverne Park Oaks,NY,New York,Nassau,40.6817,-73.6642,11565 11552,1840034037
Greigsville,NY,New York,Livingston,42.8307,-77.9015,14533,1840024072
South Wilson,NY,New York,Niagara,43.2417,-78.8131,14172,1840034001
Roscoe,NY,New York,Sullivan,41.9403,-74.9132,12776,1840004785
Galeville,NY,New York,Onondaga,43.0889,-76.1815,13088,1840004315
Hunt,NY,New York,Livingston,42.5477,-77.991,14846,1840024074
Wilmington,NY,New York,Essex,44.387,-73.8175,12997,1840025367
Mannsville,NY,New York,Jefferson,43.7158,-76.0649,13661,1840004114
Glen Cove,NY,New York,Nassau,40.8709,-73.6287,11542,1840000987
Au Sable Forks,NY,New York,Essex,44.451,-73.6734,12912,1840004036
Scotia,NY,New York,Schenectady,42.8322,-73.9607,12302,1840004448
Pekin,NY,New York,Niagara,43.1684,-78.885,14132,1840033930
Corinth,NY,New York,Saratoga,43.2456,-73.8311,12822,1840004255
Derby,NY,New York,Erie,42.6814,-78.9753,14047,1840033871
Kinderhook,NY,New York,Columbia,42.3944,-73.7038,12106,1840004630
Brownville,NY,New York,Jefferson,44.0056,-75.9835,13615,1840004123
Nelliston,NY,New York,Montgomery,42.9318,-74.6099,13428 13339 13410,1840004405
Munsons Corners,NY,New York,Cortland,42.5762,-76.2053,13045,1840004496
Gloversville,NY,New York,Fulton,43.0491,-74.3466,12078,1840000375
Melville,NY,New York,Suffolk,40.7823,-73.4087,11747 11775,1840005044
Redwood,NY,New York,Jefferson,44.3011,-75.8063,13679,1840004108
Prospect,NY,New York,Oneida,43.3049,-75.1509,13435,1840004211
East Hampton,NY,New York,Suffolk,40.9527,-72.1961,11937,1840005147
Limestone,NY,New York,Cattaraugus,42.0228,-78.6325,14753,1840033907
Fairmount,NY,New York,Onondaga,43.0414,-76.2485,13219 13031,1840000377
North Ridge,NY,New York,Niagara,43.2126,-78.8259,14094,1840033926
Eastchester,NY,New York,Westchester,40.8884,-73.8282,10466,1840005225
Tully,NY,New York,Onondaga,42.7979,-76.1101,13159,1840004329
Orient,NY,New York,Suffolk,41.1425,-72.277,11957,1840005064
Taconic Shores,NY,New York,Columbia,42.1192,-73.5532,12516,1840034068
Elwood,NY,New York,Suffolk,40.8462,-73.3389,11743 11731,1840005008
Stamford,NY,New York,Delaware,42.4093,-74.617,12167,1840004622
New Suffolk,NY,New York,Suffolk,40.9961,-72.4767,11956,1840005052
Black River,NY,New York,Jefferson,44.0089,-75.7966,13612,1840004122
Heritage Hills,NY,New York,Westchester,41.3397,-73.7016,10589,1840034035
Earlville,NY,New York,Madison,42.7401,-75.5436,13332,1840004363
Warsaw,NY,New York,Wyoming,42.7429,-78.1414,14569,1840004471
Manhasset,NY,New York,Nassau,40.7884,-73.6942,11030,1840005273
Staten Island,NY,New York,Richmond,40.5834,-74.1496,10302 10303 10310 10306 10307 10308 10309 10312 10301 10304 10305 10314,1840034032
New Hyde Park,NY,New York,Nassau,40.7324,-73.6857,11040,1840005313